"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-77.79","49.76","MATAGAMI","7094637","2022-12-01","2022","12","01","","-4.1","","-11.1","","-7.6","","25.6","","0.0","","","","","","0.3","","21","","29","","62",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-02","2022","12","02","","-0.3","","-12.3","","-6.3","","24.3","","0.0","","","","","","0.0","","18","","17","","40",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-03","2022","12","03","","0.6","","-13.2","","-6.3","","24.3","","0.0","","","","","","6.5","","20","","32","","58",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-04","2022","12","04","","-7.9","","-18.7","","-13.3","","31.3","","0.0","","","","","","0.4","","25","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-05","2022","12","05","","-3.7","","-11.3","","-7.5","","25.5","","0.0","","","","","","1.8","","27","","27","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-06","2022","12","06","","-5.6","","-19.9","","-12.8","","30.8","","0.0","","","","","","1.1","","29","","32","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-07","2022","12","07","","-3.3","","-15.7","","-9.5","","27.5","","0.0","","","","","","0.4","","28","","34","","34",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-08","2022","12","08","","-13.2","","-17.8","","-15.5","","33.5","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-09","2022","12","09","","-13.0","","-23.3","","-18.1","","36.1","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-10","2022","12","10","","-11.0","","-23.6","","-17.3","","35.3","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-11","2022","12","11","","-11.5","","-20.6","","-16.1","","34.1","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-12","2022","12","12","","-10.1","","-23.1","","-16.6","","34.6","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-13","2022","12","13","","-9.3","","-17.6","","-13.4","","31.4","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-14","2022","12","14","","-8.3","","-19.4","","-13.8","","31.8","","0.0","","","","","","0.0","","26","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-15","2022","12","15","","-0.8","","-12.9","","-6.8","","24.8","","0.0","","","","","","0.0","","26","","12","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-16","2022","12","16","","-0.8","","-2.8","","-1.8","","19.8","","0.0","","","","","","2.3","","26","","13","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-17","2022","12","17","","-2.3","","-3.7","","-3.0","","21.0","","0.0","","","","","","3.5","","30","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-18","2022","12","18","","-1.3","","-3.9","","-2.6","","20.6","","0.0","","","","","","2.3","","34","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-19","2022","12","19","","-3.0","","-11.4","","-7.2","","25.2","","0.0","","","","","","0.2","","34","","32","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-20","2022","12","20","","-6.5","","-13.0","","-9.7","","27.7","","0.0","","","","","","1.6","","34","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-21","2022","12","21","","-6.5","","-18.7","","-12.6","","30.6","","0.0","","","","","","0.1","","36","","27","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-22","2022","12","22","","-9.5","","-20.5","","-15.0","","33.0","","0.0","","","","","","0.0","","32","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-23","2022","12","23","","-2.2","","-9.6","","-5.9","","23.9","","0.0","","","","","","18.3","","35","","11","","62",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-24","2022","12","24","","-2.4","","-10.4","","-6.4","","24.4","","0.0","","","","","","9.4","","57","","20","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-25","2022","12","25","","-9.7","","-15.2","","-12.4","","30.4","","0.0","","","","","","1.3","","64","","28","","47",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-26","2022","12","26","","-14.1","","-16.7","","-15.4","","33.4","","0.0","","","","","","0.1","","63","","27","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-27","2022","12","27","","-13.2","","-18.5","","-15.8","","33.8","","0.0","","","","","","0.0","","61","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-28","2022","12","28","","-5.5","","-13.7","","-9.6","","27.6","","0.0","","","","","","4.2","","60","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-29","2022","12","29","","1.4","","-5.5","","-2.0","","20.0","","0.0","","","","","","5.1","","66","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-30","2022","12","30","","6.6","","-0.3","","3.2","","14.8","","0.0","","","","","","3.5","","62","","20","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-12-31","2022","12","31","","-0.2","","-4.9","","-2.6","","20.6","","0.0","","","","","","0.2","","50","","","","",""
